tweet_id,favorites,retweets,user_followers,user_favourites,date_time
878057613040115712,38241,5956,9005667,145305,2017-06-23 01:10:23+00:00
877736472329191424,71646,16507,9005667,145305,2017-06-22 03:54:17+00:00
877611172832227328,0,71,9005667,145305,2017-06-21 19:36:23+00:00
877556246731214848,20601,3306,9005666,145305,2017-06-21 15:58:08+00:00
877316821321428993,24919,4552,9005666,145305,2017-06-21 00:06:44+00:00
877201837425926144,24600,4848,9005666,145305,2017-06-20 16:29:50+00:00
876838120628539392,18816,2919,9005666,145305,2017-06-19 16:24:33+00:00
876537666061221889,21629,4120,9005666,145305,2017-06-18 20:30:39+00:00
876484053909872640,17091,2073,9005666,145305,2017-06-18 16:57:37+00:00
876120275196170240,25464,4073,9005666,145305,2017-06-17 16:52:05+00:00
875747767867523072,22864,3738,9005666,145305,2017-06-16 16:11:53+00:00
875144289856114688,19967,4292,9005666,145305,2017-06-15 00:13:52+00:00
875097192612077568,25013,5335,9005666,145305,2017-06-14 21:06:43+00:00
875021211251597312,23249,4133,9005666,145305,2017-06-14 16:04:48+00:00
874680097055178752,25336,4072,9005666,145305,2017-06-13 17:29:20+00:00
874434818259525634,0,12723,9005666,145305,2017-06-13 01:14:41+00:00
874296783580663808,23754,3629,9005666,145305,2017-06-12 16:06:11+00:00
874057562936811520,20730,3502,9005666,145305,2017-06-12 00:15:36+00:00
874012996292530176,31108,8957,9005666,145305,2017-06-11 21:18:31+00:00
873580283840344065,22098,3457,9005667,145305,2017-06-10 16:39:04+00:00
873337748698140672,0,1387,9005667,145305,2017-06-10 00:35:19+00:00
873213775632977920,6532,1387,9005667,145305,2017-06-09 16:22:42+00:00
872967104147763200,24838,4744,9005667,145305,2017-06-09 00:02:31+00:00
872820683541237760,13455,3274,9005667,145305,2017-06-08 14:20:41+00:00
872620804844003328,18922,3202,9005667,145305,2017-06-08 01:06:27+00:00
872486979161796608,37212,8013,9005667,145305,2017-06-07 16:14:40+00:00
872122724285648897,31251,7143,9005667,145305,2017-06-06 16:07:15+00:00
871879754684805121,34248,9630,9005667,145305,2017-06-06 00:01:46+00:00
871762521631449091,18462,3070,9005667,145305,2017-06-05 16:15:56+00:00
871515927908634625,18448,3059,9005667,145305,2017-06-04 23:56:03+00:00
871166179821445120,0,5049,9005667,145305,2017-06-04 00:46:17+00:00
871102520638267392,19136,4869,9005667,145305,2017-06-03 20:33:19+00:00
871032628920680449,20809,3362,9005667,145305,2017-06-03 15:55:36+00:00
870804317367881728,30764,5463,9005667,145305,2017-06-03 00:48:22+00:00
870726314365509632,110,3,9005667,145305,2017-06-02 19:38:25+00:00
870656317836468226,11244,2299,9005667,145305,2017-06-02 15:00:16+00:00
870374049280663552,76252,23607,9005667,145305,2017-06-01 20:18:38+00:00
870308999962521604,20085,3674,9005667,145305,2017-06-01 16:00:09+00:00
870063196459192321,33416,7353,9005667,145305,2017-05-31 23:43:25+00:00
869772420881756160,39089,9016,9005667,145305,2017-05-31 04:27:59+00:00
869702957897576449,25838,5573,9005667,145305,2017-05-30 23:51:58+00:00
869596645499047938,14658,2753,9005667,145305,2017-05-30 16:49:31+00:00
869227993411051520,18718,3338,9005667,145305,2017-05-29 16:24:37+00:00
868880397819494401,59868,12775,9005667,145305,2017-05-28 17:23:24+00:00
868639477480148993,0,1823,9005667,145305,2017-05-28 01:26:04+00:00
868622495443632128,24391,4689,9005667,145305,2017-05-28 00:18:35+00:00
868552278524837888,9255,1823,9005667,145305,2017-05-27 19:39:34+00:00
867900495410671616,22249,3726,9005667,145305,2017-05-26 00:29:37+00:00
867774946302451713,31196,6517,9005667,145305,2017-05-25 16:10:44+00:00
867421006826221569,14770,2215,9005667,145305,2017-05-24 16:44:18+00:00
867072653475098625,0,106,9005667,145305,2017-05-23 17:40:04+00:00
867051520902168576,29591,7038,9005667,145305,2017-05-23 16:16:06+00:00
866720684873056260,18387,4292,9005667,145305,2017-05-22 18:21:28+00:00
866686824827068416,17698,3082,9005667,145305,2017-05-22 16:06:55+00:00
866450705531457537,112358,31494,9005667,145305,2017-05-22 00:28:40+00:00
866334964761202691,48122,12723,9005667,145305,2017-05-21 16:48:45+00:00
866094527597207552,0,7480,9005667,145305,2017-05-21 00:53:21+00:00
865718153858494464,23683,5036,9005667,145305,2017-05-19 23:57:46+00:00
865359393868664832,24364,4479,9005667,145305,2017-05-19 00:12:11+00:00
865006731092295680,25844,6932,9005667,145305,2017-05-18 00:50:50+00:00
864873206498414592,29708,7778,9005667,145305,2017-05-17 16:00:15+00:00
864279568663928832,13484,2701,9005667,145305,2017-05-16 00:41:21+00:00
864197398364647424,27602,7903,9005667,145305,2017-05-15 19:14:50+00:00
863907417377173506,19042,3726,9005667,145305,2017-05-15 00:02:33+00:00
863553081350529029,14083,3775,9005667,145305,2017-05-14 00:34:33+00:00
863471782782697472,0,2167,9005667,145305,2017-05-13 19:11:30+00:00
863432100342583297,21979,4723,9005667,145305,2017-05-13 16:33:49+00:00
863427515083354112,2027,84,9005667,145305,2017-05-13 16:15:35+00:00
863079547188785154,8123,997,9005667,145305,2017-05-12 17:12:53+00:00
863062471531167744,7772,2167,9005667,145305,2017-05-12 16:05:02+00:00
862831371563274240,17735,4627,9005667,145305,2017-05-12 00:46:44+00:00
862722525377298433,15842,3207,9005331,145299,2017-05-11 17:34:13+00:00
862457590147678208,18861,4425,9005667,145305,2017-05-11 00:01:27+00:00
862096992088072192,68444,20839,9005667,145305,2017-05-10 00:08:34+00:00
861383897657036800,33387,9676,9005667,145305,2017-05-08 00:54:59+00:00
861288531465048066,15890,3736,9005667,145305,2017-05-07 18:36:02+00:00
861005113778896900,15488,3460,9005667,145305,2017-05-06 23:49:50+00:00
860981674716409858,0,1932,9005667,145305,2017-05-06 22:16:42+00:00
860924035999428608,0,706,9005667,145305,2017-05-06 18:27:40+00:00
860563773140209665,6944,1932,9005667,145305,2017-05-05 18:36:06+00:00
860524505164394496,21954,4789,9005667,145305,2017-05-05 16:00:04+00:00
860276583193509888,17106,3183,9005667,145305,2017-05-04 23:34:55+00:00
860184849394610176,15460,5313,9005667,145305,2017-05-04 17:30:24+00:00
860177593139703809,0,27951,9005667,145305,2017-05-04 17:01:34+00:00
859924526012018688,18222,3714,9005667,145305,2017-05-04 00:15:58+00:00
859851578198683649,14390,3197,9005668,145305,2017-05-03 19:26:06+00:00
859607811541651456,17344,1407,9005668,145305,2017-05-03 03:17:27+00:00
859196978902773760,83230,27363,9005668,145305,2017-05-02 00:04:57+00:00
859074603037188101,31422,12429,9005668,145305,2017-05-01 15:58:40+00:00
858860390427611136,0,7378,9005668,145305,2017-05-01 01:47:28+00:00
858843525470990336,14551,3160,9005668,145305,2017-05-01 00:40:27+00:00
858471635011153920,20135,4434,9005668,145305,2017-04-30 00:02:42+00:00
858107933456039936,14683,2637,9005668,145305,2017-04-28 23:57:28+00:00
857989990357356544,14978,2358,9005668,145305,2017-04-28 16:08:49+00:00
857746408056729600,31886,9721,9005668,145305,2017-04-28 00:00:54+00:00
857393404942143489,5495,1495,9005668,145305,2017-04-27 00:38:11+00:00
857263160327368704,18796,4133,9005668,145305,2017-04-26 16:00:39+00:00
857214891891077121,210,16,9005668,145305,2017-04-26 12:48:51+00:00
857062103051644929,0,154,9005668,145305,2017-04-26 02:41:43+00:00
857029823797047296,17607,3640,9005668,145305,2017-04-26 00:33:27+00:00
856543823941562368,15324,2646,9005668,145305,2017-04-24 16:22:16+00:00
856526610513747968,11154,1724,9005668,145305,2017-04-24 15:13:52+00:00
856330835276025856,0,614,9005668,145305,2017-04-24 02:15:55+00:00
856288084350160898,484,15,9005668,145305,2017-04-23 23:26:03+00:00
856282028240666624,26006,5785,9005668,145305,2017-04-23 23:01:59+00:00
855862651834028034,312,22,9005668,145305,2017-04-22 19:15:32+00:00
855860136149123072,4594,892,9005668,145305,2017-04-22 19:05:32+00:00
855857698524602368,11170,1940,9005668,145305,2017-04-22 18:55:51+00:00
855851453814013952,43144,16699,9005668,145305,2017-04-22 18:31:02+00:00
855818117272018944,25061,5000,9005668,145305,2017-04-22 16:18:34+00:00
855459453768019968,27982,7576,9005668,145305,2017-04-21 16:33:22+00:00
855245323840757760,0,5494,9005668,145305,2017-04-21 02:22:29+00:00
855138241867124737,0,39,9005668,145305,2017-04-20 19:16:59+00:00
854732716440526848,21376,5601,9005668,145305,2017-04-19 16:25:34+00:00
854482394044301312,27469,6294,9005668,145305,2017-04-18 23:50:52+00:00
854365224396361728,17777,4332,9005668,145305,2017-04-18 16:05:17+00:00
854120357044912130,30122,6908,9005668,145305,2017-04-17 23:52:16+00:00
854010172552949760,15337,2916,9005668,145305,2017-04-17 16:34:26+00:00
853760880890318849,26958,5338,9005668,145305,2017-04-17 00:03:50+00:00
853639147608842240,32671,9274,9005668,145305,2017-04-16 16:00:07+00:00
853299958564483072,14637,3296,9005668,145305,2017-04-15 17:32:18+00:00
852936405516943360,0,1852,9005668,145305,2017-04-14 17:27:40+00:00
852912242202992640,8517,1674,9005668,145305,2017-04-14 15:51:39+00:00
852672615818899456,14128,2013,9005668,145305,2017-04-13 23:59:28+00:00
852553447878664193,15407,3245,9005668,145305,2017-04-13 16:05:56+00:00
852311364735569921,31382,9249,9005668,145305,2017-04-13 00:03:59+00:00
852226086759018497,18904,6359,9005668,145305,2017-04-12 18:25:07+00:00
852189679701164033,10892,1478,9005668,145305,2017-04-12 16:00:27+00:00
851861385021730816,0,19,9005668,145305,2017-04-11 18:15:55+00:00
851591660324737024,15455,3249,9005668,145305,2017-04-11 00:24:08+00:00
851464819735769094,23028,6587,9005668,145305,2017-04-10 16:00:07+00:00
851224888060895234,19668,5380,9005668,145305,2017-04-10 00:06:42+00:00
850753642995093505,29167,8461,9005668,145305,2017-04-08 16:54:09+00:00
850380195714523136,12470,2432,9005668,145305,2017-04-07 16:10:12+00:00
850333567704068097,3288,307,9005668,145305,2017-04-07 13:04:55+00:00
850145622816686080,15510,3540,9005668,145305,2017-04-07 00:38:06+00:00
850019790995546112,19424,4558,9005667,145305,2017-04-06 16:18:05+00:00
849776966551130114,28909,7112,9005667,145305,2017-04-06 00:13:11+00:00
849668094696017920,0,4646,9005667,145305,2017-04-05 17:00:34+00:00
849412302885593088,15145,2952,9005667,145305,2017-04-05 00:04:08+00:00
849336543269576704,10884,1765,9005667,145305,2017-04-04 19:03:06+00:00
849051919805034497,40339,7944,9005667,145305,2017-04-04 00:12:06+00:00
848690551926992896,24044,4071,9005667,145305,2017-04-03 00:16:10+00:00
848324959059550208,23592,4334,9005667,145305,2017-04-02 00:03:26+00:00
848213670039564288,7801,674,9005667,145305,2017-04-01 16:41:12+00:00
848212111729840128,15577,2831,9005667,145305,2017-04-01 16:35:01+00:00
847978865427394560,0,3057,9005667,145305,2017-04-01 01:08:10+00:00
847971574464610304,0,415,9005667,145305,2017-04-01 00:39:12+00:00
847962785489326080,22467,4783,9005667,145305,2017-04-01 00:04:17+00:00
847842811428974592,5174,1237,9005667,145305,2017-03-31 16:07:33+00:00
847617282490613760,6692,388,9005667,145305,2017-03-31 01:11:22+00:00
847606175596138505,17950,3226,9005667,145305,2017-03-31 00:27:14+00:00
847251039262605312,19596,4084,9005667,145305,2017-03-30 00:56:03+00:00
847157206088847362,18969,5492,9005667,145305,2017-03-29 18:43:12+00:00
847116187444137987,20542,2998,9005667,145305,2017-03-29 16:00:12+00:00
846874817362120707,19235,3697,9005667,145305,2017-03-29 00:01:05+00:00
846514051647705089,42602,10860,9005667,145305,2017-03-28 00:07:32+00:00
846505985330044928,13519,2891,9005667,145305,2017-03-27 23:35:28+00:00
846153765933735936,30176,8520,9005667,145305,2017-03-27 00:15:53+00:00
846139713627017216,29717,9536,9005667,145305,2017-03-26 23:20:02+00:00
846042936437604353,15310,2698,9005667,145305,2017-03-26 16:55:29+00:00
845812042753855489,27978,8200,9005667,145305,2017-03-26 01:38:00+00:00
845677943972139009,24168,4551,9005667,145305,2017-03-25 16:45:08+00:00
845397057150107648,7313,1680,9005667,145305,2017-03-24 22:08:59+00:00
845306882940190720,22371,5068,9005667,145305,2017-03-24 16:10:40+00:00
845098359547420673,0,7216,9005667,145305,2017-03-24 02:22:04+00:00
844979544864018432,13084,2407,9005667,145305,2017-03-23 18:29:57+00:00
844973813909606400,14405,2989,9005667,145305,2017-03-23 18:07:10+00:00
844580511645339650,15794,2936,9005667,145305,2017-03-22 16:04:20+00:00
844223788422217728,13135,2067,9005667,145305,2017-03-21 16:26:50+00:00
843981021012017153,14596,2802,9005667,145305,2017-03-21 00:22:10+00:00
843856843873095681,20648,4358,9005667,145305,2017-03-20 16:08:44+00:00
843604394117681152,16220,2585,9005667,145305,2017-03-19 23:25:35+00:00
843235543001513987,20668,5665,9005667,145305,2017-03-18 22:59:54+00:00
842846295480000512,14703,3448,9005667,145305,2017-03-17 21:13:10+00:00
842765311967449089,6474,1202,9005667,145305,2017-03-17 15:51:22+00:00
842535590457499648,17438,3324,9005667,145305,2017-03-17 00:38:32+00:00
842163532590374912,23492,5494,9005667,145305,2017-03-16 00:00:07+00:00
842115215311396866,13453,2870,9005667,145305,2017-03-15 20:48:07+00:00
841833993020538882,0,14206,9005667,145305,2017-03-15 02:10:39+00:00
841680585030541313,24829,7441,9005667,145305,2017-03-14 16:01:03+00:00
841439858740625411,12136,3473,9005667,145305,2017-03-14 00:04:30+00:00
841320156043304961,19074,5243,9005667,145305,2017-03-13 16:08:50+00:00
841314665196081154,15253,4401,9005667,145305,2017-03-13 15:47:01+00:00
841077006473256960,22033,5049,9005667,145305,2017-03-13 00:02:39+00:00
840761248237133825,0,1673,9005667,145305,2017-03-12 03:07:56+00:00
840728873075638272,0,15219,9005667,145305,2017-03-12 00:59:17+00:00
840698636975636481,172,2,9005667,145305,2017-03-11 22:59:09+00:00
840696689258311684,11845,919,9005667,145305,2017-03-11 22:51:24+00:00
840632337062862849,8683,1673,9005667,145305,2017-03-11 18:35:42+00:00
840370681858686976,15851,4327,9005667,145305,2017-03-11 01:15:58+00:00
840268004936019968,18546,5449,9005667,145305,2017-03-10 18:27:58+00:00
839990271299457024,12937,2156,9005667,145305,2017-03-10 00:04:21+00:00
839549326359670784,26444,7378,9005667,145305,2017-03-08 18:52:12+00:00
839290600511926273,0,137,9005667,145305,2017-03-08 01:44:07+00:00
839239871831150596,26123,6195,9005667,145305,2017-03-07 22:22:32+00:00
838952994649550848,18974,3818,9005667,145305,2017-03-07 03:22:35+00:00
838921590096166913,10751,1943,9005667,145305,2017-03-07 01:17:48+00:00
838916489579200512,0,32,9005667,145305,2017-03-07 00:57:32+00:00
838831947270979586,0,10488,9005667,145305,2017-03-06 19:21:35+00:00
838561493054533637,10605,1268,9005667,145305,2017-03-06 01:26:54+00:00
838476387338051585,21695,4525,9005667,145305,2017-03-05 19:48:43+00:00
838201503651401729,0,9573,9005667,145305,2017-03-05 01:36:26+00:00
838150277551247360,1606,317,9005668,145305,2017-03-04 22:12:52+00:00
838085839343206401,135,1,9005668,145305,2017-03-04 17:56:49+00:00
838083903487373313,17032,2965,9005668,145305,2017-03-04 17:49:08+00:00
837820167694528512,32919,7480,9005668,145305,2017-03-04 00:21:08+00:00
837482249356513284,3739,424,9005668,145305,2017-03-03 01:58:22+00:00
837471256429613056,12374,2152,9005668,145305,2017-03-03 01:14:41+00:00
837110210464448512,15533,2256,9005668,145305,2017-03-02 01:20:01+00:00
836989968035819520,12349,2196,9005668,145305,2017-03-01 17:22:13+00:00
836753516572119041,18735,4430,9005668,145305,2017-03-01 01:42:39+00:00
836677758902222849,12212,2120,9005668,145305,2017-02-28 20:41:37+00:00
836648853927522308,0,529,9005668,145305,2017-02-28 18:46:45+00:00
836397794269200385,0,26251,9005668,145305,2017-02-28 02:09:08+00:00
836380477523124226,14326,2864,9005668,145305,2017-02-28 01:00:19+00:00
836260088725786625,20637,4127,9005668,145305,2017-02-27 17:01:56+00:00
836001077879255040,18453,4076,9005668,145305,2017-02-26 23:52:43+00:00
835685285446955009,0,7773,9005668,145305,2017-02-26 02:57:52+00:00
835574547218894849,17246,3451,9005669,145305,2017-02-25 19:37:50+00:00
835536468978302976,0,1612,9005669,145305,2017-02-25 17:06:32+00:00
835309094223372289,0,20005,9005669,145305,2017-02-25 02:03:02+00:00
835297930240217089,15966,2853,9005669,145305,2017-02-25 01:18:40+00:00
835264098648616962,7479,1612,9005669,145305,2017-02-24 23:04:14+00:00
835246439529840640,2041,68,9005669,145305,2017-02-24 21:54:03+00:00
835172783151792128,25350,5507,9005669,145305,2017-02-24 17:01:22+00:00
835152434251116546,21670,2868,9005669,145305,2017-02-24 15:40:31+00:00
834931633769889797,10453,1552,9005669,145305,2017-02-24 01:03:08+00:00
834786237630337024,20790,5295,9005669,145305,2017-02-23 15:25:23+00:00
834574053763584002,13226,2414,9005669,145305,2017-02-23 01:22:14+00:00
834477809192075265,0,10185,9005669,145305,2017-02-22 18:59:48+00:00
834458053273591808,9325,1604,9005669,145305,2017-02-22 17:41:18+00:00
834209720923721728,19923,4535,9005669,145305,2017-02-22 01:14:30+00:00
834167344700198914,15360,3518,9005669,145305,2017-02-21 22:26:07+00:00
834089966724603904,9731,2046,9005669,145305,2017-02-21 17:18:39+00:00
834086379323871233,12669,2113,9005669,145305,2017-02-21 17:04:24+00:00
833863086058651648,13037,2305,9005669,145305,2017-02-21 02:17:06+00:00
833826103416520705,17591,3604,9005669,145305,2017-02-20 23:50:09+00:00
833732339549220864,0,212,9005669,145305,2017-02-20 17:37:34+00:00
833722901757046785,20260,3107,9005669,145305,2017-02-20 17:00:04+00:00
833479644947025920,14438,1947,9005669,145305,2017-02-20 00:53:27+00:00
833124694597443584,19621,4646,9005669,145305,2017-02-19 01:23:00+00:00
832998151111966721,12863,2112,9005669,145305,2017-02-18 17:00:10+00:00
832769181346996225,0,38,9005669,145305,2017-02-18 01:50:19+00:00
832757312314028032,16372,3473,9005669,145305,2017-02-18 01:03:09+00:00
832682457690300417,11528,2798,9005669,145305,2017-02-17 20:05:43+00:00
832645525019123713,2843,512,9005669,145305,2017-02-17 17:38:57+00:00
832636094638288896,15419,2667,9005669,145305,2017-02-17 17:01:29+00:00
832397543355072512,11630,2123,9005669,145305,2017-02-17 01:13:34+00:00
832369877331693569,16667,3057,9005669,145305,2017-02-16 23:23:38+00:00
832273440279240704,11018,2240,9005670,145305,2017-02-16 17:00:25+00:00
832215909146226688,0,5976,9005334,145299,2017-02-16 13:11:49+00:00
832215726631055365,0,8951,9005671,145305,2017-02-16 13:11:05+00:00
832088576586297345,60,2,9005671,145305,2017-02-16 04:45:50+00:00
832040443403784192,0,9196,9005671,145305,2017-02-16 01:34:34+00:00
832032802820481025,17333,4479,9005671,145305,2017-02-16 01:04:13+00:00
831939777352105988,23285,5890,9005671,145305,2017-02-15 18:54:34+00:00
831926988323639298,325,34,9005671,145305,2017-02-15 18:03:45+00:00
831911600680497154,26741,6241,9005671,145305,2017-02-15 17:02:36+00:00
831670449226514432,10137,1741,9005670,145305,2017-02-15 01:04:21+00:00
831650051525054464,6918,1852,9005670,145305,2017-02-14 23:43:18+00:00
831552930092285952,8719,2243,9005670,145305,2017-02-14 17:17:22+00:00
831322785565769729,9041,1492,9005670,145305,2017-02-14 02:02:51+00:00
831315979191906304,6358,1074,9005670,145305,2017-02-14 01:35:49+00:00
831309418084069378,11440,2370,9005670,145305,2017-02-14 01:09:44+00:00
831262627380748289,11549,1971,9005670,145305,2017-02-13 22:03:49+00:00
830956169170665475,7753,1432,9005670,145305,2017-02-13 01:46:03+00:00
830583320585068544,64762,16080,9005670,145305,2017-02-12 01:04:29+00:00
830173239259324417,0,5456,9005670,145305,2017-02-10 21:54:58+00:00
830097400375152640,9475,2817,9005670,145305,2017-02-10 16:53:37+00:00
829878982036299777,0,4806,9005670,145305,2017-02-10 02:25:42+00:00
829861396166877184,11918,1864,9005670,145305,2017-02-10 01:15:49+00:00
829501995190984704,30846,10185,9005670,145305,2017-02-09 01:27:41+00:00
829449946868879360,10179,1934,9005670,145305,2017-02-08 22:00:52+00:00
829141528400556032,23673,7063,9005670,145305,2017-02-08 01:35:19+00:00
829011960981237760,51880,15768,9005670,145305,2017-02-07 17:00:28+00:00
828801551087042563,0,3294,9005670,145305,2017-02-07 03:04:22+00:00
828770345708580865,24881,5634,9005670,145305,2017-02-07 01:00:22+00:00
828708714936930305,35474,10778,9005670,145305,2017-02-06 20:55:28+00:00
828650029636317184,9256,1291,9005670,145305,2017-02-06 17:02:17+00:00
828409743546925057,6190,1116,9005670,145305,2017-02-06 01:07:28+00:00
828408677031882754,7490,1240,9005670,145305,2017-02-06 01:03:14+00:00
828381636999917570,12259,2143,9005670,145305,2017-02-05 23:15:47+00:00
828376505180889089,7203,1030,9005670,145305,2017-02-05 22:55:23+00:00
828372645993398273,12249,2821,9005670,145305,2017-02-05 22:40:03+00:00
828361771580813312,2122,170,9005670,145305,2017-02-05 21:56:51+00:00
828046555563323392,11431,2757,9005670,145305,2017-02-05 01:04:17+00:00
828011680017821696,10094,2080,9005670,145305,2017-02-04 22:45:42+00:00
827933404142436356,19523,5053,9005670,145305,2017-02-04 17:34:40+00:00
827653905312006145,15104,2911,9005670,145305,2017-02-03 23:04:02+00:00
827600520311402496,7285,903,9005670,145305,2017-02-03 19:31:54+00:00
827324948884643840,15428,2916,9005670,145305,2017-02-03 01:16:53+00:00
827199976799354881,10314,2140,9005670,145305,2017-02-02 17:00:17+00:00
826958653328592898,20988,4806,9005670,145305,2017-02-02 01:01:21+00:00
826848821049180160,35230,9770,9005670,145305,2017-02-01 17:44:55+00:00
826615380357632002,0,3837,9005669,145305,2017-02-01 02:17:19+00:00
826598799820865537,4998,240,9005669,145305,2017-02-01 01:11:25+00:00
826598365270007810,9754,2263,9005669,145305,2017-02-01 01:09:42+00:00
826476773533745153,17927,4041,9005669,145305,2017-01-31 17:06:32+00:00
826240494070030336,12935,2516,9005669,145305,2017-01-31 01:27:39+00:00
826204788643753985,4747,882,9005669,145305,2017-01-30 23:05:46+00:00
826115272272650244,15250,2997,9005669,145305,2017-01-30 17:10:04+00:00
825876512159186944,10207,1793,9005669,145305,2017-01-30 01:21:19+00:00
825829644528148480,12433,2417,9005670,145305,2017-01-29 22:15:05+00:00
825535076884762624,55623,16980,9005670,145305,2017-01-29 02:44:34+00:00
825147591692263424,17837,4366,9005670,145305,2017-01-28 01:04:51+00:00
825120256414846976,0,1206,9005670,145305,2017-01-27 23:16:13+00:00
825026590719483904,6104,1206,9005670,145305,2017-01-27 17:04:02+00:00
824796380199809024,0,5326,9005670,145305,2017-01-27 01:49:15+00:00
824775126675836928,14549,3381,9005670,145305,2017-01-27 00:24:48+00:00
